success,status_code,status_message,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
,,,False,,,0.0,[],,953406.0,tt0391357,['US'],en,My Brother Cicero,"Nicky has got a problem. He's got a problem with his love life, he's got a problem with his substance abuse, but most of all, he's got a problem with his roommate... Jimmy.",0.007,,[],[],1998-06-18,0.0,28.0,[],Released,,My Brother Cicero,False,0.0,0.0,,,,
,,,False,/hmVXFQtt1GAU5Do1EePugVtOZK2.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,528025.0,tt0156052,['IN'],hi,Saveray Wali Gaadi,"Ravidas  lives in a village in rural India. He is the son of Chediram who is of highly respected in the village. Ravidas falls in love with Jyoti. Their love becomes known in the village. Because of differences of caste, the villagers are opposed to Ravidas marrying Jyoti. Chediram commits suicide due to the shame his son has brought upon him. Ravidas is a gifted poet, but he cannot fulfill his dream of being recognized as a great poet, his poems being published and shown to the world, because he lives in a village.",1.338,/qvgm3LswwMH99LmkK2CnirdUcXv.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1986-03-07,0.0,135.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Saveray Wali Gaadi,False,6.5,2.0,,,,
,,,False,/hYT7gsKzDOq0dQiw0hB0RcnrxkL.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,417851.0,tt0086063,['JP'],ja,男はつらいよ 旅と女と寅次郎,"Tora-san returns to his family home to learn that his brother-in-law cannot go to Mitsuo's (Tora-san's nephew) athletic event. Tora-san volunteers to take his place, but gets into an argument with his brother-in-law's boss and returns to the road. He meets a young woman in Niigata who, unbeknownst to him, is a popular enka singer.",1.756,/aPSe8525Ltawf9H6k9yOIxDorIX.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1983-08-06,0.0,101.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Tora-san's Song of Love,False,8.0,2.0,435347.0,Tora-san Series,/k4gM0LHFIqcrMui0E96UcFFjRmK.jpg,/cmxFKPx0qIV1UrC0OZbcFInVJKc.jpg
,,,False,,,750000.0,"[{'id': 27, 'name': 'Horror'}]",,501309.0,tt1204905,['US'],en,Haunted Airplane,Dangerous spirits are unleashed mid-flight on a commercial airliner.,0.683,/cd61rXcNrcLVUjc52o0YJlZACyn.jpg,"[{'id': 100645, 'logo_path': None, 'name': 'Sevenfold Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-04-13,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Haunted Airplane,False,1.0,2.0,,,,
,,,False,/fC5Lq0CD9Qrtl9u3gIKuEQWhIyG.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,4925.0,tt0097166,['US'],en,Dead Bang,"Los Angeles homicide detective Jerry Beck searches for the murderer who killed a police officer on Christmas Eve. The investigation takes Beck inside the violent world of hate groups and white supremacists, who are hatching a deadly plot to attack even more innocent people. Beck must also confront his own personal demons, including his growing problem with alcohol, if he wants to track down and stop the violent neo-Nazis before it is too late.",8.486,/qqi8hxYEuPfdVJZ6Kxu3jOKUf8S.jpg,"[{'id': 1176, 'logo_path': None, 'name': 'Lorimar Film Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 225008, 'logo_path': None, 'name': 'Polyphony Digital', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-03-24,8125592.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,For one cop this isn't just a case. It's a war.,Dead Bang,False,6.3,93.0,,,,
,,,False,/rx7UXy0OcWZuZwn9NI20wClwLbT.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,61222.0,tt1319569,['CH'],fr,Home,"Along with her husband and three children, Marthe lives in an eden of her own creation, nearly isolated from the rest of the world.  The arrival of a construction vehicle, however, pierces their tranquil, hermetic existence—before long a disused highway has been re-opened, and the family finds their home situated in the midst of rush-hour traffic.  While the privileges of clean air, quietude and privacy are thus denied them, Marthe remains determined to stay no matter the cost.",7.695,/4Jq1IA3Z9NqlikWqBy7pgHiZyeJ.jpg,"[{'id': 6003, 'logo_path': '/mEswQx1seYJjA2knd0lrdDGvxvu.png', 'name': 'Box Productions', 'origin_country': 'CH'}, {'id': 2695, 'logo_path': None, 'name': 'Archipel 33>35', 'origin_country': 'FR'}, {'id': 6004, 'logo_path': '/wPr6POw37XeSxWZ3vayAEUuZ2TK.png', 'name': 'Need Productions', 'origin_country': 'BE'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}, {'id': 1245, 'logo_path': '/suKdkPTtHn0DzGYmrXCA506dJON.png', 'name': 'TSR', 'origin_country': 'CH'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2008-10-29,2186716.0,98.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Home,False,6.8,131.0,,,,
,,,False,/1z0w9i94n3HocRSbttgHQm6QPT4.jpg,,48000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1636.0,tt0230030,['US'],en,Bedazzled,"Elliot Richards, a socially awkward IT worker, is given seven wishes to get the girl of his dreams when he meets a very seductive Satan. The catch: his soul. Some of his wishes include being a 7 foot basketball star, a wealthy, powerful man, and a sensitive caring guy. But, as could be expected, the Devil puts her own little twist on each of his fantasies.",20.748,/9aIg9oKMetjfDUNH1jDJKiw2Qos.jpg,"[{'id': 73949, 'logo_path': None, 'name': 'KirchMedia', 'origin_country': 'DE'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 20555, 'logo_path': '/hD8yEGUBlHOcfHYbujp71vD8gZp.png', 'name': 'Taurus Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-10-19,90383208.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Meet the Devil. She's giving Elliott seven wishes. But not a chance in Hell.,Bedazzled,False,6.067,1884.0,,,,
,,,False,,,0.0,[],http://www.ubu.com/film/donegan_stop.html,735861.0,,['US'],en,Stop Me If You Think You've Heard This One Before,"Director Donegan recasts herself as Warhol superstar Viva from his 1967 film ""Nude Restaurant"".",0.003,/ie6BryYYuVDKxRWBxnwu7niQsZO.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-13,0.0,21.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Stop Me If You Think You've Heard This One Before,False,0.0,0.0,,,,
,,,False,,,0.0,[],,963525.0,,['US'],en,Kiss,"Kiss follows a lonesome man and his awkward interactions with those he encounters in the course of normal events. His failed attempts at human interaction lead to the discovery of solace in an unexpected form, a cup of coffee. The birth of a fetish is detailed as he realizes that connection can be found in remnants captured in the most unlikely of places. Kiss is a document of loneliness and isolation.
 Utilizing just two long takes, the film was shot with available lighting in B&W on 16mm film in the heart of Portland (Fuller's Coffee Shop), Oregon with unknown actors.",0.069,/je1IIZlgeNoNN2KikwO7IlQsAHW.jpg,[],[],2008-01-01,0.0,5.0,[],Released,,Kiss,False,0.0,0.0,,,,
,,,False,/m2LMBPjosBX1QYCn37P6JqfKxjE.jpg,,0.0,[],,627948.0,,['KR'],ko,Dinotasia Dinosaur Chronicle,,0.389,/fS6FWm1BY1goGiQ8nJJzum83kDL.jpg,[],[],2018-12-31,0.0,0.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Dinotasia Dinosaur Chronicle,False,6.0,1.0,,,,
,,,False,/4l5jOeXlXyon50NrPmpv2JOT2HG.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,253112.0,tt0073698,['US'],en,Sheila Levine Is Dead and Living in New York,"Sheila Levine – an innovative, bright, but painfully introverted individual – arrives in New York City to take an apartment with a partygoing roommate. There, she experiences love and heartache in equal measure.",2.142,/tX013LOQi90DBDs1hiQPMU1BiId.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-12-01,0.0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Sheila Levine is every single girl who ever had to attend her younger sister's wedding.,Sheila Levine Is Dead and Living in New York,False,5.4,8.0,,,,
,,,False,/rd8Ji5TbiTBNDQI7SSUYBv9XHLJ.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 99, 'name': 'Documentary'}]",,470035.0,tt0437316,['US'],en,Spider-Man 2: Making the Amazing,"A comprehensive 12-part documentary on the making of ""Spider-Man 2,"" covering everything from pre-production to premiere.",4.948,/3oF3GbxSSQxO9rWjrUjwAFi1fSF.jpg,[],[],2004-11-30,0.0,126.0,[],Released,,Spider-Man 2: Making the Amazing,False,6.651,73.0,,,,
,,,False,,,0.0,[],,471458.0,tt0407743,['DE'],de,Down,"A little girl, an empty field, and a goldfish. A surreal film about growing up.",0.046,/47n6qGfCYidQ0ViOShrNQHnh8CQ.jpg,"[{'id': 296, 'logo_path': '/oPCnyumoJtIedjQoQin6zSSHkv8.png', 'name': 'Filmakademie Baden-Württemberg', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2003-01-01,0.0,5.0,[],Released,,Down,False,0.0,0.0,,,,
,,,False,/6yxI6R4vFU7wa7XsC25d5IZB53n.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,465429.0,tt0067331,['US'],en,The Late Liz,Religion changes a woman's attitude towards alcohol.,0.506,/r5u2BEz17MyAKvwT9GYMcyQZHX6.jpg,"[{'id': 92273, 'logo_path': None, 'name': 'Dick Ross Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-09-01,0.0,119.0,[],Released,She Was Living Only For Today,The Late Liz,False,0.0,0.0,,,,
,,,False,/gWQH3t76rIhvXt9sci2eyRCjHfS.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",https://www.amazon.com/dp/B0B5HQYLGC,965742.0,tt19801404,['US'],en,Untrapped: The Story of Lil Baby,"Through years of never-before-seen footage, director Karam Gill follows Lil Baby’s transformational journey from local Atlanta hustler to becoming one of hip-hop’s biggest stars and pop culture's most important voices for change.",3.429,/zgTHqUxuB6TmuyaMg68cBa6YTNc.jpg,"[{'id': 168059, 'logo_path': None, 'name': 'Quality Films', 'origin_country': 'US'}, {'id': 178730, 'logo_path': '/cawdSjqOpkAVWfUn39DB8V9aarF.png', 'name': 'MGX Creative', 'origin_country': 'US'}, {'id': 178732, 'logo_path': None, 'name': '4PF', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2022-06-11,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Untrapped: The Story of Lil Baby,False,6.0,11.0,,,,
,,,False,/9WLbFrrI3XVsVdK2jZEce0HBRfb.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,106219.0,tt0078861,['DE'],de,Bildnis einer Trinkerin,A sartorially resplendent woman of few words arrives in Berlin with plans to live out the rest of her days as a drunkard.,1.044,/wEZsNTjdo2JFAYOGsjJgWiUTSAz.jpg,"[{'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 93171, 'logo_path': None, 'name': 'Autorenfilm-Produktionsgemeinschaft', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1979-10-27,0.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Ticket of No Return,False,6.0,14.0,,,,
,,,False,/vTTKcBwaRSbsWGgeV8FjqJebghS.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,737737.0,tt11505682,['US'],en,Babysitter Must Die,"Members of a cult invade the home of a wealthy family, but they didn't count on a resourceful babysitter who's armed with a variety of weapons.",4.207,/lNXj0YRUMkdEG08oA5WNNeHLoac.jpg,[],[],2021-06-22,0.0,72.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Worst. Job. Ever.,Babysitter Must Die,False,5.9,22.0,,,,
,,,False,/bZGUZkkJzHOIGCfaSZLp3eE3Iux.jpg,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,342887.0,tt4065758,['JP'],ja,Sharing,"Memories can be blocked, but they can also be invented. Psychology professor Eiko works with people who were traumatized by the 2011 earthquake and tsunami disaster. But the topic affects her more personally than she wants to admit. Narrative structures begin to intertwine, reality becomes ambiguous. Like a surgeon, SHINOZAKI dissects the human mind in this complex yet moving film.",0.683,/oEiI9JwTE16ZJrHkpmBWVCfrnqb.jpg,"[{'id': 567, 'logo_path': None, 'name': 'Office Kitano', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2014-10-11,0.0,94.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Sharing,False,6.5,4.0,,,,
,,,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,560152.0,tt0058970,['US'],en,Bikini Paradise,A pair of U.S. Navy officers are marooned on a South Pacific island with a group of women whom want to use them for marriage and mating purposes.,0.68,/v3D0FByVAC67rAdiBfV9ieF7Zxo.jpg,"[{'id': 11375, 'logo_path': None, 'name': 'A.C.E.', 'origin_country': 'US'}, {'id': 4388, 'logo_path': None, 'name': 'Security Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-05-03,0.0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Guaranteed to win the navel academy award!,Bikini Paradise,False,6.0,1.0,,,,
,,,False,/5gA51sr2Jmol39MmWl8E0ZHJLak.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,161412.0,tt0111067,['IN'],hi,संगदिल सनम,"Kailash Nath is the Manager of a Bank and lives a comfortable lifestyle with his wife and son. He is friendly with the Bank Watchman, Shankar Dayal Khurana, so much so that he arranges the marriage of Kishan with Shankar's daughter, Sanam.",1.518,/8Tk1tRfaSbMNO56ACuyWnq99X07.jpg,[],[],1994-02-02,0.0,155.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Sangdil Sanam,False,4.5,2.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",https://www.skeptics.com.au,543001.0,,"['US', 'AU']",en,Great Water Divining DVD,"Australian Skeptics has been testing the claims of water diviners since 1980, offering a cash prize. This DVD covers three major tests.",0.001,,"[{'id': 107866, 'logo_path': None, 'name': 'Australian Skeptics', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2003-01-01,0.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Great Water Divining DVD,True,0.0,0.0,,,,
,,,False,,,0.0,[],,716059.0,,['DK'],da,Morder Morten,,0.012,,[],"[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2020-05-04,0.0,0.0,[],Released,,Morder Morten,False,0.0,0.0,,,,
,,,False,/gneyJAKPj665HIQ0UmzNmpWxcpr.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,893760.0,,['TH'],th,Test In Peace,,0.013,/sqVrOkcHMOSEgGGi8XlhlG39re7.jpg,"[{'id': 165022, 'logo_path': None, 'name': 'Film J', 'origin_country': ''}, {'id': 165023, 'logo_path': None, 'name': 'Skrrt Skrrt So Cool', 'origin_country': ''}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2020-02-29,0.0,0.0,[],Released,,Test In Peace,False,0.0,0.0,,,,
,,,False,/ved5gMArrNv5gi8ADBPbrQKj4TN.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,545377.0,tt8475990,['US'],en,A Mero Hajur 3,Third installment in A Mero Hajur film series.,0.995,/aSTmvfXbjTLJO8Gevbk0KR0pkHu.jpg,"[{'id': 108309, 'logo_path': None, 'name': 'SK Thapa Production', 'origin_country': ''}, {'id': 97208, 'logo_path': None, 'name': 'Suhana Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'NP', 'name': 'Nepal'}]",2019-04-12,0.0,103.0,"[{'english_name': 'Nepali', 'iso_639_1': 'ne', 'name': ''}]",Released,,A Mero Hajur 3,False,3.3,3.0,,,,
,,,True,,,0.0,[],,630294.0,tt4486690,['US'],en,Fuck It Up,"An international cast of young, all natural backdoor fuck sluts meets the legendary, huge cock of director Manuel Ferrara in Fuck It Up, four scenes of one-on-one anal hard-core captured in Los Angeles and Paris.",0.0,/uEZ451CCs4GwAyZQbV9tP80xTZO.jpg,"[{'id': 6463, 'logo_path': '/grmpZ4NIZJmm0cuoydz4XXuwhoI.png', 'name': 'Evil Angel', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-01-26,0.0,273.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Fuck It Up,False,0.0,0.0,,,,
,,,False,/62Xy3J4Br7WwflOSZulMry3axjh.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,733123.0,tt12854806,['CA'],fr,Les Rose,"In October 1970, members of the Front de Libération du Québec (FLQ) kidnapped Minister Pierre Laporte, triggering an unprecedented crisis in Quebec. Fifty years later, Félix Rose tries to understand what could have led his father and uncle to commit such acts. Thanks to the confidences of his uncle Jacques, who agrees for the first time to speak on the subject, and to the precious traces left by his father Paul, he revives the rich heritage of a Quebec working family and gives back to the October crisis its social dimension. The fruit of ten years of research, Les Rose allows us to revive moments and characters that we only knew through a few clichés, and gives a glimpse of the social blockage experienced by a rebellious youth and the upheavals that followed.",1.111,/xFCQSimqspMqKwniEcP6u3B1RXP.jpg,"[{'id': 10473, 'logo_path': '/lMUDQZVtg8On4PAW5XFQPaQy6UK.png', 'name': 'ONF | NFB', 'origin_country': 'CA'}, {'id': 94492, 'logo_path': '/aEwHGS8NOeCwXhdCpQQr5IlpKqh.png', 'name': 'Babel Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2020-08-14,0.0,129.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Rose Family,False,8.2,5.0,,,,
,,,False,/dcHigNUhxC46XRmBG32RHkWZHE6.jpg,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",http://ankoku-movie.jp/,448514.0,tt6064378,['JP'],ja,暗黒女子,"Set in an academy for daughters of the rich and powerful, this murder mystery involves six girls with a dark secret. Literature club chairman Itsumi Shiraishi, has fallen to her death from the school roof. Rumours soon circulate that one of the members of the literature club is the culprit. New chairman and friend of the victim, Sayuri Sumikawa, holds a meeting and asks each member to recount their whereabouts at the time of Itsumi’s death. Who is telling a lie and what really happened to Itsumi?",5.016,/rsymDwOeRqCNHAcXYJ9t1WQJYcA.jpg,"[{'id': 12386, 'logo_path': '/oxvw2Mrq3GcTxFc2mlT7E5tpek7.png', 'name': 'Robot Communications', 'origin_country': 'JP'}, {'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}, {'id': 142186, 'logo_path': '/bdXTOuU7PdsDtQngyM7vb47zePs.png', 'name': 'Hakuhodo DY Music & Pictures', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2017-04-01,0.0,105.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Dark Maidens,False,6.5,23.0,,,,
,,,False,,,0.0,"[{'id': 16, 'name': 'Animation'}]",,351458.0,tt0153345,['US'],en,Twelve O'Clock and All Ain't Well,A Terrytoons cartoon released 11 July 1941.,0.859,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-07-11,0.0,0.0,[],Released,,Twelve O'Clock and All Ain't Well,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,829736.0,tt0476206,['DE'],de,Donadieu,,0.312,,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1962-06-20,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Donadieu,False,0.0,0.0,,,,
